opponent,result,win,loss,margin,location,opponent rating
Butler,1,4,7,4,HOME,0.273243232039139
Mercer,0,5,6,42,AWAY,0.447955824527575
Drake,0,7,4,32,HOME,0.488017077515837
Davidson,0,6,5,7,AWAY,0.335355433582488
Marist,0,5,6,3,HOME,0.362876269877956
Stetson,0,8,2,3,AWAY,0.478373875049704
San Diego,0,9,3,24,AWAY,0.561764684788889
Valparaiso,0,2,9,18,AWAY,0.215023215553795
Dayton,0,6,5,27,HOME,0.45729949932061
