opponent,result,win,loss,margin,location,opponent rating
Bethune-Cookman,1,7,5,31,HOME,0.467419416198324
E Illinois,1,3,8,1,AWAY,0.302269316398658
Tennessee Tech,1,1,10,27,HOME,0.0559717261400101
TN Martin,1,2,9,3,HOME,0.325698444211971
Austin Peay,0,5,6,15,AWAY,0.35822130428471
Murray St,0,5,6,24,AWAY,0.345911043672823
SE Missouri St,0,9,4,17,AWAY,0.626134854022889
Jacksonville St,0,9,4,27,HOME,0.57824668396896
