opponent,result,win,loss,margin,location,opponent rating
St Francis PA,1,4,7,1,HOME,0.378187992705057
Bryant,1,6,5,16,AWAY,0.309928890883755
Robert Morris,1,2,9,34,AWAY,0.13636632027954
Montana St,0,8,5,23,AWAY,0.557205949409302
Sacred Heart,0,7,4,27,HOME,0.494475275063854
Monmouth NJ,0,8,3,7,AWAY,0.575986353644047
Campbell,0,6,5,46,AWAY,0.412021086124821
Central Conn,0,6,5,25,AWAY,0.465256148555685
Duquesne,0,9,4,17,HOME,0.58722306717506
