opponent,result,win,loss,margin,location,opponent rating
Houston Bap,1,1,10,25,AWAY,0.0996422528646618
Nicholls St,1,9,4,16,HOME,0.66371529064276
SE Louisiana,1,4,7,21,AWAY,0.387956190082207
Northwestern LA,1,5,6,2,HOME,0.453042551321635
Sam Houston St,1,6,5,7,AWAY,0.457973347483668
SF Austin,0,2,8,3,AWAY,0.240349082207076
Incarnate Word,0,6,5,10,HOME,0.571046307422287
McNeese St,0,6,5,3,AWAY,0.428884787019381
Cent Arkansas,0,6,5,9,HOME,0.537173711197581
