opponent,result,win,loss,margin,location,opponent rating
FL Atlantic,1,5,7,49,HOME,0.464408805279489
UCLA,1,3,9,28,HOME,0.282269089024105
Iowa St,1,7,4,10,AWAY,0.582094297534045
Army,1,9,2,7,HOME,0.590035738811524
Baylor,1,6,6,33,HOME,0.431861619327767
TCU,1,6,6,25,AWAY,0.469804460206177
Kansas St,1,5,7,37,HOME,0.470736725790772
Texas Tech,1,5,7,5,AWAY,0.434256997614163
Oklahoma St,1,6,6,1,HOME,0.511059800655785
Kansas,1,3,9,15,HOME,0.225652558919009
West Virginia,1,8,3,3,AWAY,0.683602073167671
Texas,0,9,3,3,NEUTRAL,0.644098326389737
