opponent,result,win,loss,margin,location,opponent rating
North Dakota,1,6,5,4,AWAY,0.498157544689485
Northern Arizona,1,4,6,14,HOME,0.298478051505308
Idaho,1,4,7,34,HOME,0.440469886316267
Montana St,1,8,5,7,HOME,0.557205949409302
Portland St,1,4,7,3,AWAY,0.397723166588066
UC Davis,0,10,3,7,AWAY,0.703728133749806
Cal Poly,0,5,6,23,AWAY,0.445409159119536
Weber St,0,10,3,13,HOME,0.660326202303081
