opponent,result,win,loss,margin,location,opponent rating
Lamar,1,7,5,6,AWAY,0.513826681648668
Northwestern LA,1,5,6,7,HOME,0.453042551321635
Houston Bap,1,1,10,10,HOME,0.0996422528646618
McNeese St,1,6,5,17,HOME,0.428884787019381
Cent Arkansas,0,6,5,8,HOME,0.537173711197581
Incarnate Word,0,6,5,18,AWAY,0.571046307422287
Abilene Chr,0,6,5,21,HOME,0.479500465988307
Sam Houston St,0,6,5,3,AWAY,0.457973347483668
Nicholls St,0,9,4,44,AWAY,0.66371529064276
