opponent,result,win,loss,margin,location,opponent rating
Charleston So,1,5,6,20,HOME,0.353791416368976
Norfolk St,1,4,7,29,HOME,0.294894821751457
Florida A&M,0,6,5,18,AWAY,0.488339383807478
Bethune-Cookman,0,7,5,15,HOME,0.467419416198324
Morgan St,0,4,7,7,HOME,0.359461438541068
Delaware St,0,3,8,19,AWAY,0.254616390419533
NC A&T,0,9,2,16,HOME,0.660071853363717
S Carolina St,0,5,6,4,AWAY,0.468832626543421
