opponent,result,win,loss,margin,location,opponent rating
FBS,1,7,103,10,HOME,0
N Illinois,1,7,5,18,HOME,0.493830663904132
Louisville,1,2,10,4,AWAY,0.223666974401294
Wake Forest,1,6,6,21,HOME,0.463806409847162
Boston College,1,7,5,1,HOME,0.572210573355629
Virginia Tech,0,5,6,21,HOME,0.385837967824768
Syracuse,0,9,3,23,AWAY,0.650093012626571
Miami FL,0,7,5,1,AWAY,0.531011139219348
Clemson,0,12,0,49,HOME,0.935729175792651
NC State,0,8,3,19,AWAY,0.63962001866875
Notre Dame,0,12,0,29,AWAY,0.859257161828909
Florida,0,9,3,27,HOME,0.646500981411137
