opponent,result,win,loss,margin,location,opponent rating
Liberty,1,5,6,24,HOME,0.327960571678798
Hawaii,1,8,5,7,HOME,0.423604217358159
Buffalo,1,10,2,29,AWAY,0.572414579168689
San Jose St,1,1,11,49,AWAY,0.163153436845266
Miami OH,1,6,6,1,HOME,0.463438676083699
E Michigan,1,7,5,15,AWAY,0.452918070401329
Air Force,1,5,7,3,HOME,0.421484803991916
FBS,1,7,103,18,HOME,0
FBS,1,7,103,14,HOME,0
Duke,0,7,5,20,AWAY,0.509262469121149
Oklahoma,0,11,1,7,AWAY,0.762840202001647
