opponent,result,win,loss,margin,location,opponent rating
Georgetown,1,5,6,41,HOME,0.346409010710573
Holy Cross,1,5,6,20,AWAY,0.447581958390751
Penn,1,6,4,23,HOME,0.49292797065672
Yale,1,5,5,23,AWAY,0.528149108307153
Sacred Heart,1,7,4,42,HOME,0.494475275063854
Columbia,1,6,4,16,AWAY,0.531186129367917
Harvard,1,6,4,7,HOME,0.605824621833246
Cornell,1,3,7,11,AWAY,0.402985543365569
Brown,1,1,9,42,HOME,0.173291320379035
Princeton,0,10,0,5,AWAY,0.927807749457417
