opponent,result,win,loss,margin,location,opponent rating
Morehead St,1,3,8,26,HOME,0.106471200910989
SE Missouri St,1,9,4,9,HOME,0.626134854022889
TN Martin,1,2,9,1,AWAY,0.325698444211971
E Illinois,1,3,8,8,HOME,0.302269316398658
Austin Peay,1,5,6,4,AWAY,0.35822130428471
Robert Morris,1,2,9,1,HOME,0.13636632027954
Tennessee Tech,1,1,10,31,AWAY,0.0559717261400101
Jacksonville St,0,9,4,49,HOME,0.57824668396896
Murray St,0,5,6,28,HOME,0.345911043672823
