opponent,result,win,loss,margin,location,opponent rating
Tennessee Tech,1,1,10,14,AWAY,0.0559717261400101
TN Martin,1,2,9,3,HOME,0.325698444211971
Austin Peay,1,5,6,31,HOME,0.35822130428471
Illinois St,0,6,5,38,AWAY,0.534185507395372
Indiana St,0,7,4,14,HOME,0.544006286650676
Tennessee St,0,4,5,1,HOME,0.375007655373094
Murray St,0,5,6,7,HOME,0.345911043672823
Jacksonville St,0,9,4,27,AWAY,0.57824668396896
E Kentucky,0,7,4,8,AWAY,0.409112911923809
SE Missouri St,0,9,4,6,AWAY,0.626134854022889
