opponent,result,win,loss,margin,location,opponent rating
Fordham,1,2,9,45,HOME,0.178666703534058
St Francis PA,1,4,7,8,AWAY,0.378187992705057
Albany NY,1,3,8,3,AWAY,0.296855333085152
William & Mary,1,4,6,4,AWAY,0.39367305906766
Stony Brook,0,7,5,26,AWAY,0.604918512396653
James Madison,0,9,4,53,HOME,0.69545596858182
Delaware,0,7,5,15,HOME,0.550424116869275
Elon,0,6,5,10,AWAY,0.593851598150718
Villanova,0,5,6,24,HOME,0.40972518241018
Maine,0,10,3,19,HOME,0.626096963700394
