opponent,result,win,loss,margin,location,opponent rating
Montana,1,6,5,4,HOME,0.517185850943964
Youngstown St,1,4,7,7,HOME,0.466253991274404
Missouri St,1,4,7,17,AWAY,0.385155462251605
Northern Iowa,1,7,6,20,HOME,0.600993259192556
S Illinois,1,2,9,3,AWAY,0.364120568864335
Montana St,0,8,5,3,AWAY,0.557205949409302
Illinois St,0,6,5,17,AWAY,0.534185507395372
N Dakota St,0,13,0,27,HOME,1
South Dakota,0,4,7,5,AWAY,0.438658211188727
Indiana St,0,7,4,2,HOME,0.544006286650676
