opponent,result,win,loss,margin,location,opponent rating
Southern Utah,1,1,10,8,HOME,0.231412677422658
Weber St,1,10,3,4,HOME,0.660326202303081
North Dakota,1,6,5,15,HOME,0.498157544689485
E Washington,0,11,2,5,HOME,0.807202931601038
Missouri St,0,4,7,32,AWAY,0.385155462251605
Idaho St,0,6,5,14,AWAY,0.518989604239761
N Colorado,0,2,9,28,AWAY,0.221411133900856
Cal Poly,0,5,6,10,HOME,0.445409159119536
UC Davis,0,10,3,22,AWAY,0.703728133749806
