opponent,result,win,loss,margin,location,opponent rating
FBS,1,7,103,7,HOME,0
C Michigan,1,1,11,11,AWAY,0.114538678518169
Akron,1,4,7,15,AWAY,0.24615285486262
Oregon,0,8,4,34,AWAY,0.504878437524019
Maryland,0,5,7,31,HOME,0.459625516682262
Miami OH,0,6,6,15,HOME,0.463438676083699
Georgia Tech,0,7,5,46,AWAY,0.516615419776849
Toledo,0,7,5,16,AWAY,0.48529974991309
W Michigan,0,7,5,7,HOME,0.459438184960432
Ohio,0,8,4,35,AWAY,0.604651189021574
Kent,0,2,10,7,HOME,0.142479028883439
Buffalo,0,10,2,30,HOME,0.572414579168689
