opponent,result,win,loss,margin,location,opponent rating
Fordham,1,2,9,11,AWAY,0.178666703534058
Robert Morris,1,2,9,21,AWAY,0.13636632027954
Bryant,1,6,5,34,AWAY,0.309928890883755
Wagner,1,4,7,25,HOME,0.245251748166851
St Francis PA,1,4,7,16,AWAY,0.378187992705057
Columbia,0,6,4,17,HOME,0.531186129367917
Lafayette,0,3,8,7,AWAY,0.186554929443329
Sacred Heart,0,7,4,3,HOME,0.494475275063854
Duquesne,0,9,4,7,HOME,0.58722306717506
