opponent,result,win,loss,margin,location,opponent rating
Abilene Chr,1,6,5,3,HOME,0.479500465988307
Houston Bap,1,1,10,28,AWAY,0.0996422528646618
Incarnate Word,0,6,5,24,AWAY,0.571046307422287
McNeese St,0,6,5,7,AWAY,0.428884787019381
Sam Houston St,0,6,5,33,NEUTRAL,0.457973347483668
Cent Arkansas,0,6,5,10,HOME,0.537173711197581
Lamar,0,7,5,7,HOME,0.513826681648668
Nicholls St,0,9,4,33,AWAY,0.66371529064276
Northwestern LA,0,5,6,12,HOME,0.453042551321635
