opponent,result,win,loss,margin,location,opponent rating
Southern Utah,1,1,10,4,AWAY,0.231412677422658
Alabama A&M,1,6,5,5,AWAY,0.468850037074717
Jackson St,1,5,5,17,AWAY,0.416950620182839
N Dakota St,0,13,0,31,AWAY,1
Campbell,0,6,5,23,AWAY,0.412021086124821
