opponent,result,win,loss,margin,location,opponent rating
MS Valley St,1,1,10,28,HOME,0
Alcorn St,0,9,3,12,AWAY,0.639660933974268
Alabama A&M,0,6,5,21,HOME,0.468850037074717
Grambling,0,6,5,13,HOME,0.448318609856136
Southern Univ,0,7,4,14,NEUTRAL,0.614742188622919
Alabama St,0,4,7,9,AWAY,0.277159304858987
Ark Pine Bluff,0,2,9,5,HOME,0.26322408642619
Prairie View,0,5,6,46,AWAY,0.501357935154557
