opponent,result,win,loss,margin,location,opponent rating
Austin Peay,1,5,6,30,HOME,0.35822130428471
Tennessee Tech,1,1,10,25,HOME,0.0559717261400101
Chattanooga,0,6,5,10,HOME,0.494928331222107
Murray St,0,5,6,7,AWAY,0.345911043672823
E Kentucky,0,7,4,1,HOME,0.409112911923809
E Illinois,0,3,8,3,AWAY,0.302269316398658
SE Missouri St,0,9,4,23,HOME,0.626134854022889
Jacksonville St,0,9,4,7,AWAY,0.57824668396896
Tennessee St,0,4,5,3,AWAY,0.375007655373094
