opponent,result,win,loss,margin,location,opponent rating
San Diego St,1,7,5,21,HOME,0.477646551055897
USC,1,5,7,14,HOME,0.441600278939324
FBS,1,7,103,20,HOME,0
Oregon,1,8,4,7,AWAY,0.504878437524019
Arizona St,1,7,5,7,AWAY,0.543429014078984
Oregon St,1,2,10,31,HOME,0.174579496694516
UCLA,1,3,9,7,AWAY,0.282269089024105
Notre Dame,0,12,0,21,AWAY,0.859257161828909
Utah,0,9,3,19,HOME,0.65995278082548
Washington St,0,10,2,3,HOME,0.670802487333441
Washington,0,9,3,4,AWAY,0.666656511027918
