opponent,result,win,loss,margin,location,opponent rating
N Colorado,1,2,9,3,AWAY,0.221411133900856
Montana,0,6,5,7,AWAY,0.517185850943964
Cal Poly,0,5,6,14,HOME,0.445409159119536
Southern Utah,0,1,10,21,AWAY,0.231412677422658
North Dakota,0,6,5,26,HOME,0.498157544689485
Portland St,0,4,7,27,HOME,0.397723166588066
Weber St,0,10,3,12,AWAY,0.660326202303081
UC Davis,0,10,3,43,AWAY,0.703728133749806
