opponent,result,win,loss,margin,location,opponent rating
FBS,1,7,103,66,HOME,0
UCLA,1,3,9,24,AWAY,0.282269089024105
Toledo,1,7,5,22,HOME,0.48529974991309
Nevada,1,7,5,18,AWAY,0.44143343852476
Wyoming,1,6,6,24,HOME,0.421097951183814
New Mexico,1,3,9,31,AWAY,0.241012492935218
Hawaii,1,8,5,30,HOME,0.423604217358159
UNLV,1,4,8,45,AWAY,0.245661928174655
San Diego St,1,7,5,9,HOME,0.477646551055897
San Jose St,1,1,11,18,HOME,0.163153436845266
Minnesota,0,6,6,7,AWAY,0.456406988141515
Boise St,0,10,2,7,AWAY,0.673169611590466
