2017-10-29,@Cincinnati,24,Indianapolis,23,
2017-10-29,@New England,21,LA Chargers,13,
2017-10-29,@New Orleans,20,Chicago,12,
2017-10-29,Atlanta,25,@NY Jets,20,
2017-10-29,@Philadelphia,33,San Francisco,10,
2017-10-29,Carolina,17,@Tampa Bay,3,
2017-10-29,@Seattle,41,Houston,38,
2017-10-29,Dallas,33,@Washington,19,
2017-10-29,Pittsburgh,20,@Detroit,15,
2017-10-30,@Kansas City,29,Denver,19,
2017-11-02,@NY Jets,34,Buffalo,21,
2017-11-05,@Carolina,20,Atlanta,17,
2017-11-05,Indianapolis,20,@Houston,14,
2017-11-05,@Jacksonville,23,Cincinnati,7,
2017-11-05,@New Orleans,30,Tampa Bay,10,
2017-11-05,LA Rams,51,@NY Giants,17,
2017-11-05,@Philadelphia,51,Denver,23,
2017-11-05,@Tennessee,23,Baltimore,20,
2017-11-05,Arizona,20,@San Francisco,10,
2017-11-05,Washington,17,@Seattle,14,
2017-11-05,@Dallas,28,Kansas City,17,
2017-11-05,Oakland,27,@Miami,24 
2017-11-09,Seattle,22,@Arizona,16,
2017-11-12,New Orleans,47,@Buffalo,10,
2017-11-12,Green Bay,23,@Chicago,16,
2017-11-12,@Detroit,38,Cleveland,24,
2017-11-12,Pittsburgh,20,@Indianapolis,17,
2017-11-12,@Jacksonville,20,LA Chargers,17,
2017-11-12,@Tampa Bay,15,NY Jets,10,
2017-11-12,@Tennessee,24,Cincinnati,20,
2017-11-12,Minnesota,38,@Washington,30,
2017-11-12,@LA Rams,33,Houston,7,
2017-11-12,@Atlanta,27,Dallas,7,
2017-11-12,@San Francisco,31,NY Giants,21,
2017-11-12,New England,41,@Denver,16,
2017-11-13,@Carolina,45,Miami,21,
2017-11-16,@Pittsburgh,40,Tennessee,17,
2017-11-19,Tampa Bay,30,@Miami,20,
2017-11-19,Detroit,27,@Chicago,24,
2017-11-19,Jacksonville,19,@Cleveland,7,
2017-11-19,Baltimore,23,@Green Bay,0,
2017-11-19,@Houston,31,Arizona,21,
2017-11-19,@Minnesota,24,LA Rams,7,
2017-11-19,@New Orleans,34,Washington,31,
2017-11-19,@NY Giants,12,Kansas City,9,
2017-11-19,@LA Chargers,54,Buffalo,24,
2017-11-19,Cincinnati,20,@Denver,17,
2017-11-19,New England,33,Oakland,8,Mexico City
2017-11-19,Philadelphia,37,@Dallas,9 
2017-11-20,Atlanta,34,@Seattle,31
2017-11-23,Minnesota,30,@Detroit,23,
2017-11-23,LA Chargers,28,@Dallas,6,
2017-11-23,@Washington,20,NY Giants,10,
2017-11-26,@Atlanta,34,Tampa Bay,20,
2017-11-26,@Cincinnati,30,Cleveland,16,
2017-11-26,Tennessee,20,@Indianapolis,16,
2017-11-26,Buffalo,16,@Kansas City,10,
2017-11-26,@New England,35,Miami,17,
2017-11-26,Carolina,35,@NY Jets,27,
2017-11-26,@Philadelphia,31,Chicago,3,
2017-11-26,@LA Rams,26,New Orleans,20,
2017-11-26,Seattle,24,@San Francisco,13,
2017-11-26,@Arizona,27,Jacksonville,24,
2017-11-26,@Oakland,21,Denver,14,
2017-11-26,@Pittsburgh,31,Green Bay,28,
2017-11-27,@Baltimore,23,Houston,16 
2017-11-30,@Dallas,38,Washington,14,
2017-12-03,Minnesota,14,@Atlanta,9,
2017-12-03,@Baltimore,44,Detroit,20,
2017-12-03,New England,23,@Buffalo,3,
2017-12-03,San Francisco,15,@Chicago,14,
2017-12-03,@Green Bay,26,Tampa Bay,20,
2017-12-03,@Jacksonville,30,Indianapolis,10,
2017-12-03,@Miami,35,Denver,9,
2017-12-03,@New Orleans,31,Carolina,21,
2017-12-03,@NY Jets,38,Kansas City,31,
2017-12-03,@Tennessee,24,Houston,13,
2017-12-03,@LA Chargers,19,Cleveland,10,
2017-12-03,LA Rams,32,@Arizona,16,
2017-12-03,@Oakland,24,NY Giants,17,
2017-12-03,@Seattle,24,Philadelphia,10,
2017-12-04,Pittsburgh,23,@Cincinnati,20,
2017-12-07,@Atlanta,20,New Orleans,17,
2017-12-10,@Buffalo,13,Indianapolis,7,
2017-12-10,@Carolina,31,Minnesota,24,
2017-12-10,Chicago,33,@Cincinnati,7,
2017-12-10,Green Bay,27,@Cleveland,21,
2017-12-10,San Francisco,26,@Houston,16,
2017-12-10,@Jacksonville,30,Seattle,24,
2017-12-10,@Kansas City,26,Oakland,15,
2017-12-10,Detroit,24,@Tampa Bay,21,
2017-12-10,@Arizona,12,Tennessee,7,
2017-12-10,@Denver,23,NY Jets,0,
2017-12-10,@LA Chargers,30,Washington,13,
2017-12-10,Philadelphia,43,@LA Rams,35,
2017-12-10,Dallas,30,@NY Giants,10,
2017-12-10,@Pittsburgh,39,Baltimore,38,
2017-12-11,@Miami,27,New England,20
2017-12-14,Denver,25,@Indianapolis,13,
2017-12-16,@Detroit,20,Chicago,10,
2017-12-16,@Kansas City,30,LA Chargers,13,
2017-12-17,@Buffalo,24,Miami,16,
2017-12-17,@Carolina,31,Green Bay,24,
2017-12-17,Baltimore,27,@Cleveland,10,
2017-12-17,@Jacksonville,45,Houston,7,
2017-12-17,@Minnesota,34,Cincinnati,7,
2017-12-17,@New Orleans,31,NY Jets,19,
2017-12-17,Philadelphia,34,@NY Giants,29,
2017-12-17,@Washington,20,Arizona,15,
2017-12-17,LA Rams,42,@Seattle,7,
2017-12-17,New England,27,@Pittsburgh,24,
2017-12-17,@San Francisco,25,Tennessee,23,
2017-12-17,Dallas,20,@Oakland,17,
2017-12-18,Atlanta,24,@Tampa Bay,21,
2017-12-23,@Baltimore,23,Indianapolis,16,
2017-12-23,Minnesota,16,@Green Bay,0,
2017-12-24,@Carolina,22,Tampa Bay,19,
2017-12-24,@Chicago,20,Cleveland,3,
2017-12-24,@Cincinnati,26,Detroit,17,
2017-12-24,@Kansas City,29,Miami,13,
2017-12-24,@New England,37,Buffalo,16,
2017-12-24,@New Orleans,23,Atlanta,13,
2017-12-24,LA Chargers,14,@NY Jets,7,
2017-12-24,LA Rams,27,@Tennessee,23,
2017-12-24,@Washington,27,Denver,11,
2017-12-24,@San Francisco,44,Jacksonville,33,
2017-12-24,@Arizona,23,NY Giants,0,
2017-12-24,Seattle,21,@Dallas,12,
2017-12-25,Pittsburgh,34,@Houston,6,
2017-12-25,@Philadelphia,19,Oakland,10,
2017-12-31,@Atlanta,22,Carolina,10,
2017-12-31,Cincinnati,31,@Baltimore,27,
2017-12-31,@Detroit,35,Green Bay,11,
2017-12-31,@Indianapolis,22,Houston,13,
2017-12-31,Buffalo,22,@Miami,16,
2017-12-31,@Minnesota,23,Chicago,10,
2017-12-31,@New England,26,NY Jets,6,
2017-12-31,@NY Giants,18,Washington,10,
2017-12-31,Dallas,6,@Philadelphia,0,
2017-12-31,@Pittsburgh,28,Cleveland,24,
2017-12-31,@Tampa Bay,31,New Orleans,24,
2017-12-31,@Tennessee,15,Jacksonville,10,
2017-12-31,Kansas City,27,@Denver,24,
2017-12-31,@LA Chargers,30,Oakland,10,
2017-12-31,San Francisco,34,@LA Rams,13,
2017-12-31,Arizona,26,@Seattle,24,
2018-01-06,Tennessee,22,@Kansas City,21,
2018-01-06,Atlanta,26,@LA Rams,13,
2018-01-07,@Jacksonville,10,Buffalo,3,
2018-01-07,@New Orleans,31,Carolina,26 
