opponent,result,win,loss,margin,location,opponent rating
Charlotte,1,2,3,36,AWAY,0.279692883586702
FCS,1,7,92,65,HOME,0.0616643547740244
South Alabama,1,1,5,45,HOME,0.199546323258601
Penn St,0,4,1,7,AWAY,0.80744232023983
