opponent,result,win,loss,margin,location,opponent rating
Washington,1,5,3,12,AWAY,0.555430586027008
Oakland,1,1,8,14,AWAY,0
Jacksonville,1,3,5,3,HOME,0.305676919605216
Cincinnati,0,5,3,11,HOME,0.739987859073663
Philadelphia,0,4,4,4,AWAY,0.434611293488619
Houston,0,5,3,3,HOME,0.505602210174861
New England,0,6,3,14,AWAY,0.505343633492361
NY Jets,0,3,6,8,AWAY,0.0201275440596208
