opponent,result,win,loss,margin,location,opponent rating
FCS,1,7,103,38,HOME,0
Temple,1,8,4,7,AWAY,0.576212769137102
E Michigan,1,7,5,7,HOME,0.452918070401329
Rutgers,1,1,11,29,AWAY,0.14662048402134
C Michigan,1,1,11,10,AWAY,0.114538678518169
Akron,1,4,7,18,HOME,0.24615285486262
Toledo,1,7,5,14,AWAY,0.48529974991309
Miami OH,1,6,6,9,HOME,0.463438676083699
Kent,1,2,10,34,HOME,0.142479028883439
Bowling Green,1,3,9,30,AWAY,0.148914903414723
Army,0,9,2,29,HOME,0.590035738811524
Ohio,0,8,4,35,AWAY,0.604651189021574
