opponent,result,win,loss,margin,location,opponent rating
Colorado St,1,3,9,32,NEUTRAL,0.167672426119417
Nebraska,1,4,8,5,AWAY,0.412968926754821
FCS,1,7,103,31,HOME,0
UCLA,1,3,9,22,HOME,0.282269089024105
Arizona St,1,7,5,7,HOME,0.543429014078984
USC,0,5,7,11,AWAY,0.441600278939324
Washington,0,9,3,14,AWAY,0.666656511027918
Oregon St,0,2,10,7,HOME,0.174579496694516
Arizona,0,5,7,8,AWAY,0.429437883963719
Washington St,0,10,2,24,HOME,0.670802487333441
Utah,0,9,3,23,HOME,0.65995278082548
California,0,7,4,12,AWAY,0.437839844873698
