opponent,result,win,loss,margin,location,opponent rating
Colorado St,1,3,9,9,AWAY,0.167672426119417
Navy,1,3,9,18,HOME,0.32517976716613
Rice,1,2,11,14,HOME,0.0927655080211597
FCS,1,7,103,21,HOME,0
San Jose St,1,1,11,3,AWAY,0.163153436845266
Wyoming,1,6,6,4,HOME,0.421097951183814
UNLV,1,4,8,7,HOME,0.245661928174655
San Diego St,1,7,5,1,AWAY,0.477646551055897
Army,0,9,2,7,AWAY,0.590035738811524
BYU,0,6,6,26,AWAY,0.469166607234911
Nevada,0,7,5,18,HOME,0.44143343852476
Fresno St,0,10,2,30,AWAY,0.693259648607032
Utah St,0,10,2,39,HOME,0.665803721506592
