opponent,result,win,loss,margin,location,opponent rating
FCS,1,7,103,52,HOME,0
Georgia St,1,2,10,37,HOME,0.20147479716368
South Alabama,1,3,9,17,HOME,0.208387587676124
Connecticut,1,1,11,41,HOME,0.0724481818665702
East Carolina,1,3,8,18,AWAY,0.258482711032695
Tulsa,1,3,9,26,HOME,0.254788875736296
SMU,1,5,7,10,AWAY,0.345738733150114
Houston,1,8,4,21,HOME,0.527775711043032
Navy,0,3,9,1,AWAY,0.32517976716613
Tulane,0,6,6,16,AWAY,0.41598389157235
UCF,0,11,0,1,HOME,0.815534352713237
Missouri,0,8,4,32,AWAY,0.708790850528775
