opponent,result,win,loss,margin,location,opponent rating
NY Giants,1,1,6,5,AWAY,0.220172892377259
New England,1,6,3,11,HOME,0.505343633492361
NY Jets,1,3,6,19,HOME,0.0201275440596208
Tennessee,0,5,3,3,HOME,0.66920423255482
Kansas City,0,8,1,16,AWAY,0.821836238345848
Dallas,0,4,4,33,AWAY,0.441581662649009
Philadelphia,0,4,4,6,NEUTRAL,0.434611293488619
Indianapolis,0,3,5,3,AWAY,0.310678681373851
