opponent,result,win,loss,margin,location,opponent rating
Dallas,1,4,4,11,HOME,0.441581662649009
Arizona,1,2,6,3,AWAY,0.240645483347157
Oakland,1,1,8,24,NEUTRAL,0
Detroit,1,2,6,14,AWAY,0.0706385548741347
Denver,0,2,6,3,AWAY,0.15187497175268
Chicago,0,6,2,7,AWAY,0.674791072829068
LA Rams,0,8,1,2,HOME,0.7429754030096
LA Chargers,0,6,2,8,HOME,0.612751874956689
LA Rams,0,8,1,5,AWAY,0.7429754030096
