opponent,result,win,loss,margin,location,opponent rating
W Michigan,1,7,5,46,HOME,0.459438184960432
SMU,1,5,7,25,HOME,0.345738733150114
Nebraska,1,4,8,46,HOME,0.412968926754821
Northwestern,1,8,4,3,AWAY,0.581712509235264
Maryland,1,5,7,21,HOME,0.459625516682262
Wisconsin,1,7,5,25,HOME,0.526905620713481
Michigan St,1,7,5,14,AWAY,0.54056336082308
Penn St,1,9,3,35,HOME,0.691375922866113
Rutgers,1,1,11,35,AWAY,0.14662048402134
Indiana,1,5,7,11,HOME,0.42068439849451
Notre Dame,0,12,0,7,AWAY,0.859257161828909
Ohio St,0,11,1,23,AWAY,0.768853929712638
