opponent,result,win,loss,margin,location,opponent rating
FCS,1,7,103,38,HOME,0
Navy,1,3,9,28,HOME,0.32517976716613
UNLV,1,4,8,6,AWAY,0.245661928174655
New Mexico,1,3,9,18,HOME,0.241012492935218
Colorado St,1,3,9,8,HOME,0.167672426119417
FL Atlantic,0,5,7,6,AWAY,0.464408805279489
Utah St,0,10,2,10,AWAY,0.665803721506592
Nevada,0,7,5,3,HOME,0.44143343852476
San Diego St,0,7,5,4,AWAY,0.477646551055897
Boise St,0,10,2,10,HOME,0.673169611590466
Army,0,9,2,3,AWAY,0.590035738811524
Wyoming,0,6,6,8,AWAY,0.421097951183814
