opponent,result,win,loss,margin,location,opponent rating
Detroit,1,2,6,3,HOME,0.0706385548741347
Oakland,1,1,8,31,HOME,0
Minnesota,0,5,3,8,AWAY,0.429860053185745
Kansas City,0,8,1,11,AWAY,0.821836238345848
LA Chargers,0,6,2,2,AWAY,0.612751874956689
Arizona,0,2,6,10,HOME,0.240645483347157
Green Bay,0,4,5,3,AWAY,0.312762772348945
Arizona,0,2,6,3,AWAY,0.240645483347157
