opponent,result,win,loss,margin,location,opponent rating
FCS,1,7,103,32,HOME,0
New Mexico St,1,3,9,17,AWAY,0.142283295654997
UNLV,1,4,8,36,AWAY,0.245661928174655
Wisconsin,0,7,5,31,AWAY,0.526905620713481
Liberty,0,5,6,9,HOME,0.327960571678798
Colorado St,0,3,9,2,AWAY,0.167672426119417
Fresno St,0,10,2,31,HOME,0.693259648607032
Utah St,0,10,2,42,AWAY,0.665803721506592
San Diego St,0,7,5,8,HOME,0.477646551055897
Air Force,0,5,7,18,AWAY,0.421484803991916
Boise St,0,10,2,31,HOME,0.673169611590466
Wyoming,0,6,6,28,HOME,0.421097951183814
