opponent,result,win,loss,margin,location,opponent rating
LA Chargers,1,6,2,10,AWAY,0.612751874956689
Pittsburgh,1,7,2,5,AWAY,1
San Francisco,1,2,6,11,HOME,0.181088171648135
Denver,1,2,6,4,AWAY,0.15187497175268
Jacksonville,1,3,5,16,HOME,0.305676919605216
Denver,1,2,6,7,HOME,0.15187497175268
Cleveland,1,3,6,16,AWAY,0.447260252449432
Arizona,1,2,6,12,HOME,0.240645483347157
New England,0,6,3,3,AWAY,0.505343633492361
