rank,team,winpercentage,rating,averageMOV,averageMOL,conference,rawRank
49,Texas,0.538461538461538,0.580648966431348,21.2857142857143,7,Big-XII,0.113104364699293
50,Marshall,0.615384615384615,0.578523512044956,15.5,7.2,CUSA-East,0.109928720253396
51,Oregon,0.538461538461538,0.576114102860055,31.4285714285714,21.5,Pac-12-North,0.106328818551332
52,Louisiana Tech,0.538461538461538,0.571573208422024,19.5714285714286,11.8333333333333,CUSA-West,0.0995442615779568
53,Kentucky,0.538461538461538,0.564519241240857,9.14285714285714,16.5,SEC-East,0.0890049190194124
54,Utah,0.538461538461538,0.561683227102189,19.8571428571429,9.33333333333333,Pac-12-South,0.0847676262657651
55,Indiana,0.416666666666667,0.557079714757102,26,16,B1G-East,0.0778895118135197
56,Houston,0.583333333333333,0.539596294299959,13.8571428571429,8.8,AAC-West,0.0517675080924346
57,Kansas St,0.615384615384615,0.537965984620554,17.25,9,Big-XII,0.0493316600360272
58,Mississippi,0.5,0.533089919661773,16.3333333333333,19.8333333333333,SEC-West,0.0420463243334956
59,Wyoming,0.615384615384615,0.532855831002872,19.125,15.2,MW-Mountain,0.0416965721873195
60,N Illinois,0.615384615384615,0.530279186972532,17.25,9.6,MAC-West,0.0378468046133885
61,Arizona St,0.538461538461538,0.529259993437727,10.4285714285714,14.3333333333333,Pac-12-South,0.0363240260979735
62,Temple,0.538461538461538,0.527772738487205,14.2857142857143,18.1666666666667,AAC-East,0.0341019162994121
63,West Virginia,0.538461538461538,0.526010846864572,17.5714285714286,13.8333333333333,Big-XII,0.0314694714756305
64,North Texas,0.642857142857143,0.522084368388071,14.2222222222222,24.2,CUSA-West,0.0256029143423628
65,SMU,0.538461538461538,0.521637344595472,17.1428571428571,17.5,AAC-West,0.024935015436998
66,Arkansas St,0.583333333333333,0.519979056677288,27.4285714285714,9.4,Sun Belt,0.0224573650785885
67,Minnesota,0.416666666666667,0.514716267729711,23,17.7142857142857,B1G-West,0.0145942245429829
68,Maryland,0.333333333333333,0.508395903404154,16.5,27.75,B1G-East,0.00515095907910531
69,Buffalo,0.5,0.507673634090738,12.1666666666667,4.83333333333333,MAC-East,0.00407181546218629
70,Arizona,0.538461538461538,0.504600613156148,21.1428571428571,9.66666666666667,Pac-12-South,-0.00051958953052664
71,Florida,0.363636363636364,0.479269986945278,12.5,15.2857142857143,SEC-East,-0.0383661147328696
72,Pittsburgh,0.416666666666667,0.478856378888387,14.6,15,ACC-Coastal,-0.0389840871055861
73,MTSU,0.538461538461538,0.477174734761557,16.4285714285714,17.3333333333333,CUSA-East,-0.0414966340082979
74,Tulane,0.416666666666667,0.467216617587705,15.4,13.8571428571429,AAC-West,-0.0563750712437007
75,Texas Tech,0.461538461538462,0.463668933674246,20,13.2857142857143,Big-XII,-0.0616756709064866
76,California,0.416666666666667,0.462669825135363,15.4,12.1428571428571,Pac-12-North,-0.0631684403666907
77,Vanderbilt,0.416666666666667,0.462584078134942,20.6,26.2857142857143,SEC-East,-0.0632965551555866
78,C Michigan,0.615384615384615,0.460967055766761,14.5,20.8,MAC-West,-0.0657125505567964
79,Nebraska,0.333333333333333,0.458857171652479,10,21,B1G-West,-0.068864931442266
80,Colorado St,0.538461538461538,0.457458885785731,19.2857142857143,10.3333333333333,MW-Mountain,-0.0709541123655289
81,Florida Intl,0.615384615384615,0.457204802418147,10.875,24.8,CUSA-East,-0.0713337387167589
82,Utah St,0.461538461538462,0.456198892145203,30.1666666666667,19.8571428571429,MW-Mountain,-0.0728366706812263
83,Virginia,0.461538461538462,0.45587762736714,12.3333333333333,21.4285714285714,ACC-Coastal,-0.0733166728819946
84,E Michigan,0.416666666666667,0.455871369727511,13.6,5,MAC-West,-0.0733260224092407
85,Southern Miss,0.615384615384615,0.452472071031447,18,16.6,CUSA-West,-0.0784049195110947
86,W Michigan,0.5,0.446289560644735,21.6666666666667,11.8333333333333,MAC-West,-0.0876422171719129
87,Georgia St,0.583333333333333,0.43668288950681,9.85714285714286,24.4,Sun Belt,-0.101995558379903
88,UCLA,0.461538461538462,0.43405697568251,10.8333333333333,17,Pac-12-South,-0.105918939989378
89,Syracuse,0.333333333333333,0.42817789987511,18.25,16.25,ACC-Atlantic,-0.114702875667776
90,UT San Antonio,0.545454545454545,0.426856268848578,17.1666666666667,6.2,CUSA-West,-0.116677526473369
91,Air Force,0.416666666666667,0.424439367958193,17.8,14.4285714285714,MW-Mountain,-0.120288621561486
92,Akron,0.5,0.42359756042758,14.7142857142857,26.4285714285714,MAC-East,-0.12154636741903
93,Tennessee,0.333333333333333,0.420177455422443,13.5,20.625,SEC-East,-0.126656351286001
94,New Mexico St,0.538461538461538,0.413677605952075,9.28571428571429,11.6666666666667,Sun Belt,-0.136367785705693
95,Colorado,0.416666666666667,0.411460296404785,17.4,15.4285714285714,Pac-12-South,-0.139680671069089
96,Miami OH,0.416666666666667,0.408987598333871,15.8,10.7142857142857,MAC-East,-0.143375132846591
97,UAB,0.615384615384615,0.403243556398367,14.5,17.6,CUSA-West,-0.151957314190205
98,Arkansas,0.333333333333333,0.399525949987721,15.5,18.875,SEC-West,-0.157511795324392
99,Rutgers,0.333333333333333,0.398715104418386,21.25,26.125,B1G-East,-0.158723280808541
100,UNLV,0.416666666666667,0.383232199723616,15.4,16,MW-West,-0.181856311025961
101,North Carolina,0.25,0.368364836762161,29.3333333333333,16.7777777777778,ACC-Coastal,-0.204069659500027
102,WKU,0.461538461538462,0.366359542537424,10.8333333333333,11.8571428571429,CUSA-East,-0.207065772476314
103,BYU,0.307692307692308,0.35752110541062,13.75,17.1111111111111,Independent,-0.220271294124287
104,Massachusetts,0.333333333333333,0.354797382542893,14.25,9,Independent,-0.224340812398521
105,ULM,0.333333333333333,0.346526593645533,9.75,15.5,Sun Belt,-0.236698210020345
106,Idaho,0.333333333333333,0.333897463080222,12.5,13.5,Sun Belt,-0.255567412198412
107,Old Dominion,0.416666666666667,0.331142377847834,8,24.5714285714286,CUSA-East,-0.259683789018553
108,Nevada,0.25,0.325377835948485,22,15,MW-West,-0.268296599348339
109,Tulsa,0.166666666666667,0.317298000779529,26,15,AAC-West,-0.28036869276247
110,Connecticut,0.25,0.309484140708507,5.66666666666667,21,AAC-East,-0.292043392370182
111,South Alabama,0.333333333333333,0.308216029492145,17.75,18.875,Sun Belt,-0.293938079156882
112,Illinois,0.166666666666667,0.299605288973478,8,20.9,B1G-West,-0.30680339895731
113,Cincinnati,0.333333333333333,0.296467481922897,4.5,18.625,AAC-East,-0.311491601015117
114,New Mexico,0.25,0.281389640724201,15,19.8888888888889,MW-Mountain,-0.334019425265914
115,ULL,0.416666666666667,0.27299854400816,8.6,26.4285714285714,Sun Belt,-0.346556574991948
116,Coastal Car,0.25,0.234136423288701,9,16.7777777777778,Sun Belt,-0.404620525579314
117,East Carolina,0.25,0.231298680847203,15.6666666666667,32,AAC-East,-0.408860400671494
118,Bowling Green,0.166666666666667,0.228738457443057,18,18.8,MAC-East,-0.41268563412164
119,Baylor,0.0833333333333333,0.223683651887558,29,15.2727272727273,Big-XII,-0.420238026426337
120,Hawaii,0.25,0.201018953227638,12.3333333333333,19,MW-West,-0.454101385318587
121,Ga Southern,0.166666666666667,0.185466061478751,31,19.8,Sun Belt,-0.477338983338378
122,Kent,0.166666666666667,0.157950914889192,5,27.8,MAC-East,-0.518449403520182
123,Oregon St,0.0833333333333333,0.136008425639771,3,24.6363636363636,Pac-12-North,-0.551233708303347
124,Texas St,0.166666666666667,0.132479120881726,14.5,22.5,Sun Belt,-0.556506847661577
125,Kansas,0.0833333333333333,0.125547662010365,22,29,Big-XII,-0.566863150395067
126,Charlotte,0.0833333333333333,0.110901731242033,1,20.3636363636364,CUSA-East,-0.588745656641238
127,Rice,0.0833333333333333,0.100380284138583,17,22.8181818181818,CUSA-West,-0.604465765923635
128,FCS,0.0918367346938776,0.0737182364983297,11,31.4494382022472,FCS,-0.644301569754467
129,Ball St,0.166666666666667,0.0685384867668578,17.5,30.8,MAC-West,-0.652040641274964
130,San Jose St,0.153846153846154,0.0469997162832944,12,32.7272727272727,MW-West,-0.684221749294576
131,UTEP,0,0,0,25,CUSA-West,-0.754444093180524
