opponent,result,win,loss,margin,location,opponent rating
FCS,1,8,106,27,HOME,0.000769998244192226
Tulsa,1,3,9,9,AWAY,0.248278564102298
UNLV,1,4,8,7,HOME,0.242047874131288
Georgia St,1,2,10,16,HOME,0.192094577935086
South Alabama,1,3,9,24,HOME,0.198141556916694
Coastal Car,1,5,7,28,AWAY,0.311564379778839
ULM,1,6,6,14,HOME,0.344645210077282
Texas St,1,3,9,26,AWAY,0.205154738347006
Alabama,0,13,0,50,AWAY,1
Ga Southern,0,9,3,7,AWAY,0.580629140209413
Appalachian St,0,10,2,26,HOME,0.659401122251941
ULL,0,6,5,4,AWAY,0.470730482744223
