opponent,result,win,loss,margin,location,opponent rating
North Carolina,1,2,9,7,HOME,0.260469377823359
BYU,1,6,6,3,AWAY,0.468920807623431
FCS,1,8,106,22,HOME,0.000769998244192226
Oregon St,1,2,10,42,AWAY,0.173732331314971
Washington,1,10,3,2,HOME,0.679428969852715
USC,1,5,7,1,AWAY,0.440537069586333
Colorado,1,5,7,12,HOME,0.347842752816767
Oregon,0,8,4,18,HOME,0.505073020726282
Arizona,0,5,7,7,AWAY,0.42753875764292
UCLA,0,3,9,30,HOME,0.280733958670922
Washington St,0,10,2,6,AWAY,0.674582596015174
Stanford,0,8,4,10,HOME,0.61294634639621
