opponent,result,win,loss,margin,location,opponent rating
Bowling Green,1,3,9,34,HOME,0.140385424802793
FCS,1,8,106,48,HOME,0.000769998244192226
San Jose St,1,1,11,13,HOME,0.159323559459047
California,1,7,5,18,AWAY,0.419560912467013
Washington,1,10,3,3,HOME,0.679428969852715
UCLA,1,3,9,21,HOME,0.280733958670922
Arizona St,1,7,5,2,HOME,0.545411390581512
Oregon St,1,2,10,40,AWAY,0.173732331314971
Stanford,0,8,4,7,HOME,0.61294634639621
Washington St,0,10,2,14,AWAY,0.674582596015174
Arizona,0,5,7,29,AWAY,0.42753875764292
Utah,0,9,4,7,AWAY,0.642840902543242
