opponent,result,win,loss,margin,location,opponent rating
N Illinois,1,8,5,26,HOME,0.512425574248057
Iowa St,1,8,4,10,HOME,0.576450167683861
FCS,1,8,106,24,HOME,0.000769998244192226
Minnesota,1,6,6,17,AWAY,0.458137990603829
Indiana,1,5,7,26,AWAY,0.423952308627547
Maryland,1,5,7,23,HOME,0.461267331603312
Illinois,1,4,8,63,AWAY,0.251073638319793
Nebraska,1,4,8,3,HOME,0.414758409178414
Wisconsin,0,7,5,11,HOME,0.528155201562796
Penn St,0,9,3,6,AWAY,0.697394135264368
Purdue,0,6,6,2,AWAY,0.5428304930475
Northwestern,0,8,5,4,HOME,0.565096527710274
