opponent,result,win,loss,margin,location,opponent rating
FCS,1,8,106,35,HOME,0.000769998244192226
Tulsa,1,3,9,23,HOME,0.248278564102298
Colorado St,0,3,9,7,AWAY,0.161064288308334
North Texas,0,9,3,27,HOME,0.566226921948455
Auburn,0,7,5,31,AWAY,0.597819822758721
Texas A&M,0,8,4,7,NEUTRAL,0.612204350528535
Alabama,0,13,0,34,HOME,1
Mississippi,0,5,7,4,HOME,0.441826253707439
Vanderbilt,0,6,6,14,HOME,0.536973229914925
LSU,0,9,3,7,HOME,0.726814543315172
Mississippi St,0,8,4,46,AWAY,0.700152924782952
Missouri,0,8,4,38,AWAY,0.711730361401004
