rank,team,winpercentage,rating,averageMOV,averageMOL,conference,rawRank
1,Texas,1,1,33.7692307692308,0,Big 12 Conference,0.834222481362321
2,USC,0.923076923076923,0.924135701499299,28.6666666666667,3,Pacific-10 Conference,0.710747460986816
3,Penn State,0.916666666666667,0.813282987039905,19.1818181818182,2,Big Ten Conference,0.530326084278923
4,Virginia Tech,0.846153846153846,0.802268037202833,27,12.5,Atlantic Coast Conference,0.512398400495026
5,Ohio State,0.833333333333333,0.798082827416536,21.9,5,Big Ten Conference,0.505586647464227
6,TCU,0.916666666666667,0.73657250165934,16.9090909090909,11,Mountain West Conference,0.405473829294241
7,Notre Dame,0.75,0.717764145744869,18.4444444444444,6.66666666666667,Independent,0.374861773588353
8,Louisville,0.75,0.703060236267324,31.1111111111111,14.6666666666667,Big East Conference,0.350930022329369
9,West Virginia,0.916666666666667,0.698530215818903,17.0909090909091,17,Big East Conference,0.3435570632669
10,Boston College,0.75,0.694481639219597,16.8888888888889,11,Atlantic Coast Conference,0.336967691345821
11,Oregon,0.833333333333333,0.692514185691151,17.1,17.5,Pacific-10 Conference,0.333765508388867
12,Miami (Florida),0.75,0.692014470255246,22,14.6666666666667,Atlantic Coast Conference,0.332952182807549
13,Oklahoma,0.666666666666667,0.68821336574573,13.125,14.75,Big 12 Conference,0.326765590898594
14,Alabama,0.833333333333333,0.687030882169374,14.8,6.5,Southeastern Conference,0.324841007324991
15,Auburn,0.75,0.670151137168335,25.1111111111111,8.66666666666667,Southeastern Conference,0.297367915243396
16,Georgia,0.769230769230769,0.66221434913036,17.9,2.66666666666667,Southeastern Conference,0.284450178131699
17,Texas Tech,0.75,0.652882310154681,32.4444444444444,15,Big 12 Conference,0.269261562085652
18,LSU,0.846153846153846,0.65155106616672,20.0909090909091,11.5,Southeastern Conference,0.267094859398998
19,UCLA,0.833333333333333,0.649829195607621,14.4,42.5,Pacific-10 Conference,0.264292381710424
20,Florida,0.75,0.64931336727678,17.4444444444444,13.3333333333333,Southeastern Conference,0.263452831176039
21,Iowa State,0.583333333333333,0.628804474057246,19.2857142857143,5.2,Big 12 Conference,0.230073019346071
22,Wisconsin,0.769230769230769,0.618407813506791,17.1,11.3333333333333,Big Ten Conference,0.213151649209541
23,Iowa,0.583333333333333,0.614624513306015,25.1428571428571,11.2,Big Ten Conference,0.206994035163216
24,Minnesota,0.583333333333333,0.60308937939793,22.2857142857143,15,Big Ten Conference,0.188219711505663
25,Tulsa,0.692307692307692,0.601627141697873,20.2222222222222,14.25,Conference USA,0.185839806468465
26,Fresno State,0.615384615384615,0.596086010799468,29,6.6,Western Athletic Conference,0.176821186893404
27,Michigan,0.583333333333333,0.589116442860067,17.4285714285714,4.2,Big Ten Conference,0.165477675296617
28,Clemson,0.666666666666667,0.588880033280749,14.875,3.5,Atlantic Coast Conference,0.165092900418919
29,California,0.666666666666667,0.580550465899814,22.875,10.5,Pacific-10 Conference,0.151535884523511
30,Boise State,0.692307692307692,0.573701049075821,24,16,Western Athletic Conference,0.140387928307723
31,Toledo,0.75,0.556488983664824,24.4444444444444,17.3333333333333,Mid-American Conference,0.112373958994842
32,South Carolina,0.583333333333333,0.55268250758644,11.7142857142857,15.4,Southeastern Conference,0.106178624413964
33,Colorado,0.538461538461538,0.547794479649068,22.8571428571429,27,Big 12 Conference,0.098222980448252
34,Southern Mississippi,0.583333333333333,0.54445169310542,16.8571428571429,7,Conference USA,0.092782336502807
35,Northern Illinois,0.583333333333333,0.536697152884838,21.8571428571429,7.6,Mid-American Conference,0.080161221802243
36,Arizona State,0.583333333333333,0.533627701198176,18.7142857142857,9.6,Pacific-10 Conference,0.0751654514888099
37,Virginia,0.583333333333333,0.530914468883864,16,14.2,Atlantic Coast Conference,0.0707494557898192
38,Kansas,0.583333333333333,0.52841119852367,18,24.2,Big 12 Conference,0.0666751894761983
39,Missouri,0.583333333333333,0.524436864033729,15.2857142857143,17.6,Big 12 Conference,0.0602066523385128
40,Florida State,0.615384615384615,0.522815757748812,18.875,12.2,Atlantic Coast Conference,0.0575681763039305
41,Navy,0.666666666666667,0.507880108855058,16.75,9.25,Independent,0.0332592511969712
42,South Florida,0.5,0.506615139715537,23,13,Big East Conference,0.0312004159616059
43,Nebraska,0.666666666666667,0.506071937365631,12,13,Big 12 Conference,0.030316312087355
44,Utah,0.583333333333333,0.505550923617879,15,6.8,Mountain West Conference,0.0294683218713956
45,North Carolina State,0.583333333333333,0.49950303555795,13.8571428571429,12,Atlantic Coast Conference,0.0196249157222676
46,Arkansas,0.363636363636364,0.495172388615746,26.5,13.4285714285714,Southeastern Conference,0.0125764524987375
47,Texas A&M,0.454545454545455,0.494770291296979,23,17.6666666666667,Big 12 Conference,0.0119220079753546
48,Miami (Ohio),0.636363636363636,0.493695134931681,24.7142857142857,15,Mid-American Conference,0.0101721077174039
49,Georgia Tech,0.583333333333333,0.490442441275841,10.4285714285714,18.4,Atlantic Coast Conference,0.00487809691269644
50,Purdue,0.454545454545455,0.489742147932707,20,13.1666666666667,Big Ten Conference,0.00373831524369927
51,Tennessee,0.454545454545455,0.487630765343812,10,8.33333333333333,Southeastern Conference,0.000301876625484935
52,Central Michigan,0.545454545454545,0.487256369814165,9.5,11.4,Mid-American Conference,-0.000307481108161508
53,Louisiana Tech,0.636363636363636,0.478434606522764,17.1428571428571,21.25,Western Athletic Conference,-0.0146655839040836
54,Rutgers,0.583333333333333,0.476295352613222,17.5714285714286,17.2,Big East Conference,-0.0181473853554564
55,Pittsburgh,0.454545454545455,0.475778224025254,22.8,15,Big East Conference,-0.0189890521798207
56,Baylor,0.454545454545455,0.474752424288397,13.8,20.6666666666667,Big 12 Conference,-0.0206586206681466
57,Kansas State,0.454545454545455,0.470496211503443,16,16,Big 12 Conference,-0.0275859365472273
58,Michigan State,0.454545454545455,0.467602118904565,28.8,14.6666666666667,Big Ten Conference,-0.0322962964082244
59,UAB,0.454545454545455,0.467206180582312,15,5.33333333333333,Conference USA,-0.0329407166341948
60,UCF,0.615384615384615,0.466505651634905,8.125,13,Conference USA,-0.034080881746425
61,BYU,0.5,0.466242066285905,20.6666666666667,13.1666666666667,Mountain West Conference,-0.0345098873188223
62,Maryland,0.454545454545455,0.4654850310455,11.8,10.6666666666667,Atlantic Coast Conference,-0.0357420208201141
63,Colorado State,0.5,0.462629226328579,10.8333333333333,18.8333333333333,Mountain West Conference,-0.040390064111833
64,San Diego State,0.416666666666667,0.462132354312506,18.8,13.7142857142857,Mountain West Conference,-0.0411987617906396
65,Houston,0.5,0.458390599708854,13.5,11.3333333333333,Conference USA,-0.0472887571428079
66,Memphis,0.583333333333333,0.457713391993812,14.5714285714286,10.4,Conference USA,-0.0483909651383146
67,Nevada,0.75,0.456005582595529,13,30,Western Athletic Conference,-0.0511705571438364
68,Washington State,0.363636363636364,0.44396556865708,22.75,9.85714285714286,Pacific-10 Conference,-0.0707666121841488
69,Western Michigan,0.636363636363636,0.440263019630961,13.5714285714286,20.75,Mid-American Conference,-0.0767927974434544
70,UTEP,0.666666666666667,0.436887952256397,16.875,16,Conference USA,-0.0822859809160891
71,Northwestern,0.583333333333333,0.434771465758715,12.2857142857143,21,Big Ten Conference,-0.0857307266477969
72,Stanford,0.454545454545455,0.433947502309741,4.6,15.1666666666667,Pacific-10 Conference,-0.0870717909362985
73,Louisiana-Lafayette,0.545454545454545,0.428255994510393,14,20.4,Sun Belt Conference,-0.0963351605717888
74,Air Force,0.363636363636364,0.426547071901386,17,12.4285714285714,Mountain West Conference,-0.0991165644617546
75,New Mexico,0.545454545454545,0.425722599379797,9.83333333333333,12,Mountain West Conference,-0.100458457325363
76,Bowling Green,0.545454545454545,0.409236201291835,25.6666666666667,17.2,Mid-American Conference,-0.127291346847349
77,Vanderbilt,0.454545454545455,0.408723951314308,8.8,11,Southeastern Conference,-0.128125073349994
78,East Carolina,0.454545454545455,0.405905469925182,7.2,14.3333333333333,Conference USA,-0.132712370060618
79,Akron,0.538461538461538,0.40136735683819,12.7142857142857,16.6666666666667,Mid-American Conference,-0.140098500528412
80,SMU,0.454545454545455,0.398920008835392,10,16.8333333333333,Conference USA,-0.144081748895535
81,Arizona,0.272727272727273,0.390699177933069,19.6666666666667,12.125,Pacific-10 Conference,-0.157461787793591
82,Connecticut,0.454545454545455,0.389301917261782,31,15.6666666666667,Big East Conference,-0.159735937722258
83,North Carolina,0.454545454545455,0.386592222126845,5.6,19.6666666666667,Atlantic Coast Conference,-0.164146176402384
84,Oregon State,0.454545454545455,0.378658882687781,10.4,20.6666666666667,Pacific-10 Conference,-0.177058300642704
85,Eastern Michigan,0.363636363636364,0.378435689361331,13.75,15.7142857142857,Mid-American Conference,-0.177421565061164
86,Wyoming,0.363636363636364,0.361605322228076,18.5,14.2857142857143,Mountain West Conference,-0.204814290811507
87,Wake Forest,0.363636363636364,0.35960161203114,15,15.2857142857143,Atlantic Coast Conference,-0.208075484342503
88,Hawai'i,0.416666666666667,0.357654307881102,18,21.4285714285714,Western Athletic Conference,-0.211244872582734
89,Middle Tennessee,0.363636363636364,0.34363808414393,17.75,9.57142857142857,Sun Belt Conference,-0.234057362079223
90,Army,0.363636363636364,0.338790954716814,14.5,18.8571428571429,Independent,-0.241946440577856
91,Oklahoma State,0.363636363636364,0.336152700365283,10.5,23.4285714285714,Big 12 Conference,-0.246240403819624
92,Indiana,0.363636363636364,0.326945239547128,14.5,24.4285714285714,Big Ten Conference,-0.261226259336104
93,Ball State,0.363636363636364,0.312411068826575,6,29.5714285714286,Mid-American Conference,-0.284881747607711
94,Arkansas State,0.5,0.309763696061424,18.3333333333333,19.8333333333333,Sun Belt Conference,-0.28919055174247
95,Washington,0.181818181818182,0.307044527131695,26,16.8888888888889,Pacific-10 Conference,-0.293616209762263
