rank,team,winpercentage,rating,averageMOV,averageMOL,conference,rawRank
98,ILLINOIS,0.4,0.387837179082088,8,25,Big-10 West,-0.38682000197045
99,ARKANSAS STATE,0.5,0.387278307932946,31.5,15,Sun Belt,-0.38886724930939
100,RUTGERS,0.2,0.368477622040537,65,21.25,Big-10 East,-0.457737607633464
101,MIAMI-OHIO,0.333333333333333,0.366862068088604,19,13,MAC East,-0.463655677919642
102,AIR FORCE,0.2,0.364780529057521,62,10.25,Mountain West Mountain,-0.471280736894704
103,TULSA,0.166666666666667,0.348094430808383,24,17,AAC-WEST,-0.532404973127124
104,LOUISIANA,0.5,0.347166678955667,8.33333333333333,18,Sun Belt,-0.535803498169901
105,IDAHO,0.4,0.325955208066695,14,14,Sun Belt,-0.613505003809654
106,NORTH CAROLINA,0.166666666666667,0.324569944341291,30,15.2,ACC Coastal,-0.618579478783728
107,SOUTH ALABAMA,0.333333333333333,0.322356666722161,28,20.25,Sun Belt,-0.626687120339286
108,CENTRAL MICH,0.5,0.316189233091439,8,20.3333333333333,MAC West,-0.649279560080839
109,NEW MEXICO ST,0.333333333333333,0.31409676258916,14.5,10.25,Sun Belt,-0.656944663060115
110,BALL STATE,0.333333333333333,0.299169840960607,17.5,23.75,MAC West,-0.711624712923687
111,MISSOURI,0.2,0.291823016339144,29,23.25,SEC East,-0.738537478107557
112,CONNECTICUT,0.25,0.27252433082172,7,26.6666666666667,AAC-EAST,-0.809232100324994
113,OREGON STATE,0.166666666666667,0.260577595697101,3,31.4,PAC-12 North,-0.85299518075255
114,NEVADA,0.166666666666667,0.251281665642654,14,16.8,Mountain West West,-0.887047876330883
115,BYU,0.166666666666667,0.25077396289308,14,20,Independent,-0.888907684574114
116,OLD DOMINION,0.4,0.233715829881716,12,32.6666666666667,Conference USA East,-0.951394752293678
117,HAWAII,0.333333333333333,0.228868905950774,13,21,Mountain West West,-0.969149922999258
118,KENT STATE,0.166666666666667,0.213641895378612,7,29.6,MAC East,-1.02492925369087
119,BAYLOR,0,0.206310795499809,0,9,Big-12,-1.05178441618132
120,BOWLING GREEN,0.166666666666667,0.184336837525766,8,19.4,MAC East,-1.1322790517221
121,KANSAS,0.2,0.165148565024413,22,24.5,Big-12,-1.20256921091348
122,RICE,0.166666666666667,0.159470874739835,17,33,Conference USA West,-1.22336763109357
123,COASTAL CAROLINA,0.2,0.144337300161913,10,15.75,Sun Belt,-1.27880468843699
124,SAN JOSE ST,0.142857142857143,0.133693402237485,21,35,Mountain West West,-1.31779523751827
125,CHARLOTTE,0,0.125211953571735,0,18.1666666666667,Conference USA East,-1.3488643384246
126,TEXAS STATE,0.142857142857143,0.124117186502508,9,23.5,Sun Belt,-1.35287467088935
127,MASSACHUSETTS,0,0.119163570566516,0,7.16666666666667,Independent,-1.37102067392397
128,FCS,0.1,0.114767904721682,11,30.3456790123457,FCS,-1.38712280365482
129,TEXAS-EL PASO,0,0.0693895184359482,0,25.8333333333333,Conference USA West,-1.55335214982822
130,GA SOUTHERN,0,0.05745296081845,0,24.25,Sun Belt,-1.59707794820552
131,EAST CAROLINA,0,0,0,31.4,AAC-EAST,-1.80753867400872
