opponent,result,win,loss,margin,location,opponent rating
Pittsburgh,1,7,7,3,HOME,0.521348597019389
FCS,1,7,105,23,HOME,0
California,0,7,6,7,AWAY,0.411141116490325
East Carolina,0,3,9,22,AWAY,0.216695196065081
Miami FL,0,7,6,37,AWAY,0.503470154008589
Virginia Tech,0,6,7,3,HOME,0.430625847701096
Syracuse,0,10,3,3,AWAY,0.678292056994081
Virginia,0,8,5,10,AWAY,0.562644906315841
Georgia Tech,0,7,6,10,HOME,0.487344960542351
Duke,0,8,5,7,AWAY,0.567534200408638
NC State,0,9,4,6,HOME,0.62288371551841
