opponent,result,win,loss,margin,location,opponent rating
Air Force,1,5,7,6,HOME,0.426229925953771
FCS,1,7,105,21,HOME,0
Old Dominion,1,4,8,19,HOME,0.25538627982597
Florida Intl,1,9,4,35,AWAY,0.497134971571666
WKU,1,3,9,19,HOME,0.229427327829947
Oklahoma,0,12,2,49,AWAY,0.764740060188682
UCF,0,12,1,20,AWAY,0.774701532567457
MTSU,0,8,6,1,AWAY,0.467875704477403
Marshall,0,9,4,24,AWAY,0.556808262874295
Louisiana Tech,0,8,5,8,HOME,0.479172964225609
North Texas,0,9,4,3,AWAY,0.541381233636251
Charlotte,0,5,7,3,HOME,0.337664457437358
