opponent,result,win,loss,margin,location,opponent rating
North Carolina,1,2,9,22,HOME,0.256631219072605
Old Dominion,1,4,8,2,HOME,0.25538627982597
Connecticut,1,1,11,34,HOME,0.0489040710715356
FCS,0,7,105,5,HOME,0
South Florida,0,7,6,7,AWAY,0.400887011838441
Temple,0,8,5,43,AWAY,0.522150088392504
Houston,0,8,5,22,HOME,0.479970439263144
UCF,0,12,1,27,HOME,0.774701532567457
Memphis,0,8,6,18,HOME,0.524851937999456
Tulane,0,7,6,6,AWAY,0.446451273888092
Cincinnati,0,11,2,50,AWAY,0.655429618417824
NC State,0,9,4,55,AWAY,0.62288371551841
