opponent,result,win,loss,margin,location,opponent rating
Purdue,1,6,7,4,AWAY,0.506030059410647
Michigan St,1,7,6,10,AWAY,0.520428272751941
Nebraska,1,4,8,3,HOME,0.415285209031898
Rutgers,1,1,11,3,AWAY,0.138612686040577
Wisconsin,1,8,5,14,HOME,0.567958674097364
Iowa,1,9,4,4,AWAY,0.662166177976944
Minnesota,1,7,6,10,AWAY,0.499302449191155
Illinois,1,4,8,8,HOME,0.253418513765241
Utah,1,9,5,11,NEUTRAL,0.608802068565144
Duke,0,8,5,14,HOME,0.567534200408638
Akron,0,4,8,5,HOME,0.22443914083795
Michigan,0,10,3,3,HOME,0.764887421508679
Notre Dame,0,12,1,10,HOME,0.844437257140175
Ohio St,0,13,1,21,NEUTRAL,0.790511988190006
