opponent,result,win,loss,margin,location,opponent rating
FCS,1,7,105,11,HOME,0
Connecticut,1,1,11,30,HOME,0.0489040710715356
SMU,1,5,7,3,HOME,0.332345710726131
Texas,0,10,4,7,AWAY,0.640071305086225
Arkansas St,0,8,5,9,HOME,0.530087709394212
Temple,0,8,5,14,AWAY,0.522150088392504
Houston,0,8,5,15,AWAY,0.479970439263144
South Florida,0,7,6,1,HOME,0.400887011838441
Arkansas,0,2,10,23,AWAY,0.269561279087869
Tulane,0,7,6,7,HOME,0.446451273888092
Memphis,0,8,6,26,AWAY,0.524851937999456
Navy,0,3,10,8,AWAY,0.315103022448376
