opponent,result,win,loss,margin,location,opponent rating
FCS,1,7,103,52,HOME,0
Tulane,1,5,6,7,HOME,0.43261421452269
Charlotte,1,4,7,21,HOME,0.292906743439487
Louisiana Tech,1,7,4,21,AWAY,0.498743759975181
Rice,1,1,11,42,AWAY,0.0490021208262123
North Texas,1,8,3,8,HOME,0.567131766383688
UTEP,1,1,10,19,AWAY,0.0245410837264336
UT San Antonio,1,3,8,49,HOME,0.156729359475163
Southern Miss,1,5,5,3,HOME,0.335709102219084
Coastal Car,0,5,6,23,AWAY,0.333241192898541
Texas A&M,0,7,4,21,AWAY,0.626254997347083
