opponent,result,win,loss,margin,location,opponent rating
Colorado St,1,3,8,9,AWAY,0.15917253076376
Navy,1,3,8,18,HOME,0.288757307005369
Rice,1,1,11,14,HOME,0.0490021208262123
FCS,1,7,103,21,HOME,0
San Jose St,1,1,10,3,AWAY,0.153603684657073
Wyoming,1,5,6,4,HOME,0.392723345954577
UNLV,1,3,8,7,HOME,0.210815093519403
Army,0,9,2,7,AWAY,0.59077854123064
BYU,0,6,5,26,AWAY,0.48169203243052
Nevada,0,7,4,18,HOME,0.460652032788472
Fresno St,0,9,2,30,AWAY,0.697863884812955
Utah St,0,10,1,39,HOME,0.690458584009942
