opponent,result,win,loss,margin,location,opponent rating
UT San Antonio,1,3,8,42,HOME,0.156729359475163
Michigan St,1,6,5,3,HOME,0.545476620372111
Oregon St,1,2,9,28,HOME,0.198303215350655
USC,1,5,6,3,AWAY,0.449179096949985
Utah,1,8,3,18,HOME,0.664279373565793
UCLA,1,3,8,3,HOME,0.287263595301871
San Diego St,0,7,4,7,AWAY,0.499715463750643
Washington,0,8,3,7,AWAY,0.646329622270859
Colorado,0,5,6,7,AWAY,0.379646155995091
Stanford,0,6,4,7,HOME,0.589164721512763
Oregon,0,7,4,2,AWAY,0.489685126230281
