opponent,result,win,loss,margin,location,opponent rating
Boston College,1,7,4,17,HOME,0.602731424654135
Nebraska,1,4,7,14,AWAY,0.425057447904111
Illinois,1,4,7,39,AWAY,0.247589566186427
Ohio St,1,10,1,29,HOME,0.731656877554098
Iowa,1,7,4,2,HOME,0.6467574083397
Northwestern,0,7,4,4,HOME,0.587573482160584
E Michigan,0,6,5,1,HOME,0.443110958623618
Missouri,0,7,4,3,HOME,0.693299232026531
Michigan St,0,6,5,10,AWAY,0.545476620372111
Minnesota,0,5,6,31,AWAY,0.408892615227788
Wisconsin,0,7,4,3,HOME,0.575798470126582
