opponent,result,win,loss,margin,location,opponent rating
New Mexico St,1,3,8,22,AWAY,0.13398213546126
FCS,1,7,103,3,HOME,0
Colorado St,1,3,8,13,AWAY,0.15917253076376
San Jose St,1,1,10,15,HOME,0.153603684657073
Air Force,1,4,7,8,HOME,0.408266107453966
Washington St,0,10,1,22,HOME,0.712129146847037
Missouri,0,7,4,27,AWAY,0.693299232026531
Boise St,0,9,2,20,HOME,0.671506620033946
Hawaii,0,7,5,4,AWAY,0.398024205014818
Fresno St,0,9,2,24,AWAY,0.697863884812955
Utah St,0,10,1,8,HOME,0.690458584009942
