opponent,result,win,loss,margin,location,opponent rating
Appalachian St,1,8,2,7,HOME,0.644241657839726
Pittsburgh,1,7,4,45,AWAY,0.573247112794554
Kent,1,2,9,53,HOME,0.143446383523748
Illinois,1,4,7,39,AWAY,0.247589566186427
Indiana,1,5,6,5,AWAY,0.445239679974541
Iowa,1,7,4,6,HOME,0.6467574083397
Wisconsin,1,7,4,12,HOME,0.575798470126582
Rutgers,1,1,10,13,AWAY,0.141021849416243
Ohio St,0,10,1,1,HOME,0.731656877554098
Michigan St,0,6,5,4,HOME,0.545476620372111
Michigan,0,10,1,35,AWAY,0.870043390965732
