opponent,result,win,loss,margin,location,opponent rating
Army,1,9,2,20,HOME,0.59077854123064
Northwestern,1,7,4,14,AWAY,0.587573482160584
Baylor,1,5,6,13,AWAY,0.408101849113845
FCS,1,7,103,42,HOME,0
Georgia Tech,1,7,4,14,AWAY,0.537877091482339
Miami FL,1,6,5,8,AWAY,0.500208724783529
North Carolina,1,2,8,7,HOME,0.254738341564468
Virginia Tech,0,4,6,17,HOME,0.366584069726255
Virginia,0,7,4,14,HOME,0.550976773977078
Pittsburgh,0,7,4,9,AWAY,0.573247112794554
Clemson,0,11,0,29,AWAY,0.942564618158182
