opponent,result,win,loss,margin,location,opponent rating
FCS,1,7,103,41,HOME,0
Bowling Green,1,3,8,46,HOME,0.157930553632123
Louisville,1,2,9,35,AWAY,0.236257861351545
Virginia Tech,1,4,6,21,AWAY,0.366584069726255
North Carolina,1,2,8,10,AWAY,0.254738341564468
Miami FL,1,6,5,6,HOME,0.500208724783529
Virginia,1,7,4,3,HOME,0.550976773977078
South Florida,0,7,4,11,AWAY,0.452595857802845
Pittsburgh,0,7,4,5,AWAY,0.573247112794554
Clemson,0,11,0,28,HOME,0.942564618158182
Duke,0,7,4,14,HOME,0.577113965085834
