8/26/1995,Michigan,18,Virginia,17,1
8/27/1995,Ohio St,38,Boston College,6,32
8/31/1995,Appalachian St,24,Wake Forest,22,2
8/31/1995,Ball St,17,Miami OH,15,2
8/31/1995,Iowa St,36,Ohio,21,15
8/31/1995,Louisiana Tech,28,Bowling Green,21,7
8/31/1995,Nebraska,64,Oklahoma St,21,43
8/31/1995,NC State,33,Marshall,16,17
8/31/1995,Southern Miss,45,N Illinois,13,32
8/31/1995,W Michigan,28,Weber St,21,7
9/2/1995,Air Force,38,BYU,12,26
9/2/1995,Alabama,33,Vanderbilt,25,8
9/2/1995,Arizona,41,Pacific,9,32
9/2/1995,Arkansas St,21,Utah St,17,4
9/2/1995,Auburn,46,Mississippi,13,33
9/2/1995,Baylor,37,Tulsa,5,32
9/2/1995,Clemson,55,W Carolina,9,46
9/2/1995,Colorado,43,Wisconsin,7,36
9/2/1995,Colorado St,31,Montana St,10,21
9/2/1995,E Michigan,49,Akron,29,20
9/2/1995,Florida,45,Houston,21,24
9/2/1995,Florida St,70,Duke,26,44
9/2/1995,Fresno St,31,ULM,17,14
9/2/1995,Georgia,42,South Carolina,23,19
9/2/1995,Georgia Tech,51,Furman,7,44
9/2/1995,Kansas,23,Cincinnati,18,5
9/2/1995,Kansas St,34,Temple,7,27
9/2/1995,Kent,17,Youngstown St,14,3
9/2/1995,Louisville,13,Kentucky,10,3
9/2/1995,Maryland,29,Tulane,10,19
9/2/1995,Michigan,38,Illinois,14,24
9/2/1995,Mississippi St,28,Memphis,18,10
9/2/1995,Missouri,28,North Texas,7,21
9/2/1995,Nevada,38,ULL,14,24
9/2/1995,New Mexico,45,Northern Arizona,21,24
9/2/1995,New Mexico St,45,UTEP,17,28
9/2/1995,Northwestern,17,Notre Dame,15,2
9/2/1995,Oregon,27,Utah,20,7
9/2/1995,Oregon St,14,Idaho,7,7
9/2/1995,Pittsburgh,17,Washington St,13,4
9/2/1995,Purdue,26,West Virginia,24,2
9/2/1995,Rice,38,UNLV,0,38
9/2/1995,San Diego St,33,California,9,24
9/2/1995,SMU,17,Arkansas,14,3
9/2/1995,Stanford,47,San Jose St,33,14
9/2/1995,Syracuse,20,North Carolina,9,11
