opponent,result,win,loss,margin,location,opponent rating
UT San Antonio,1,3,6,42,HOME,0.200120992196264
Michigan St,1,6,3,3,HOME,0.596505094286791
Oregon St,1,2,7,28,HOME,0.206011098542588
USC,1,5,4,3,AWAY,0.48064001551816
Utah,1,6,3,18,HOME,0.609443351961549
San Diego St,0,7,2,7,AWAY,0.538300649463039
Washington,0,7,3,7,AWAY,0.61770178960958
Colorado,0,5,4,7,AWAY,0.415576256001959
Stanford,0,5,4,7,HOME,0.553652708631397
