opponent,result,win,loss,margin,location,opponent rating
FCS,1,7,96,20,HOME,0
Georgia Tech,1,5,4,11,HOME,0.46765454024025
Illinois,1,4,5,6,AWAY,0.305862491526324
East Carolina,1,2,6,7,HOME,0.21951510653835
Massachusetts,1,4,6,16,AWAY,0.271812070871397
Tulsa,1,2,7,1,AWAY,0.234436931312047
Connecticut,1,1,8,8,HOME,0.0998488488225169
Houston,0,7,2,21,AWAY,0.557409832488522
Tulane,0,4,5,26,HOME,0.443500366354761
