opponent,result,win,loss,margin,location,opponent rating
Cleveland,1,1,3,3,HOME,0.213953705447583
LA Rams,0,5,0,20,HOME,0.927631981130382
Denver,0,2,2,1,AWAY,0.371631382296029
Miami,0,3,1,8,AWAY,0.435527919020059
